,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
4,training,120.0kW,oort,8,1,0.5445632934570312,0.02721717208623886,587,100.0,120.0,153.09798537510392,100.0,100.0,0.29167862780053316,37.2,16.2,3821
5,training,250.0kW,oort,8,1,0.9270226359367371,0.0045543513260781765,587,100.0,250.0,62.154545474839395,100.0,100.0,0.2584228876392602,5.2,16.2,3821
0,evaluation,1.9kW,oort,8,0,0.9536704828555848,0.003910895437002182,0,54.27018924977639,1.9,57.47164310483911,53.96513369422083,53.96513369422083,0,55.4,16.2,4399
1,evaluation,2.8kW,oort,8,0,0.9402039725829945,0.00480911647900939,0,56.28320151663645,2.8,63.52257894962784,55.8336459610809,55.8336459610809,0,7.2,16.2,4399
2,evaluation,7.7kW,oort,8,0,0.9592620302909199,0.0037250444293022156,0,66.97186973897561,7.7,57.004954680872814,65.73559196119784,65.73559196119784,0,67.6,16.2,4399
3,evaluation,11.5kW,oort,8,0,0.9588690623784394,0.003882505465298891,0,75.3418059450918,11.5,58.19731039907497,73.49541705620291,73.49541705620291,0,68.8,16.2,4399
4,evaluation,120.0kW,oort,8,0,0.9094027608455647,0.008585513569414616,0,100.0,120.0,85.98666709300201,100.0,100.0,0,89.7,16.2,4399
5,evaluation,250.0kW,oort,8,0,0.9598448858961478,0.004057364072650671,0,100.0,250.0,58.665343758894636,100.0,100.0,0,78.0,16.2,4399
0,training,1.9kW,oort,9,0,0.0,0.0,0,54.579467027554166,1.9,0.0,54.27018924977639,54.27018924977639,0.0,55.4,16.2,4407
1,training,2.8kW,oort,9,0,0.0,0.0,0,56.73897929441423,2.8,0.0,56.28320151663645,56.28320151663645,0.0,7.2,16.2,4407
2,training,7.7kW,oort,9,1,0.9411072134971619,0.004130534362047911,586,68.1873180222076,7.7,60.027463997229354,66.97186973897561,66.97186973897561,0.2330822190526512,33.7,16.2,4407
3,training,11.5kW,oort,9,1,0.9241783022880554,0.004655556753277779,586,77.17624136696753,11.5,63.72835214457055,75.3418059450918,75.3418059450918,0.2304308553709711,47.5,16.2,4407
4,training,120.0kW,oort,9,1,0.5608876347541809,0.02644350752234459,586,100.0,120.0,150.90634705711622,100.0,100.0,0.20546352500387502,44.7,16.2,4407
5,training,250.0kW,oort,9,1,0.9295597076416016,0.004402514081448317,586,100.0,250.0,61.109679650296,100.0,100.0,0.2782685784587529,5.4,16.2,4407
0,evaluation,1.9kW,oort,9,0,0.9574353511693924,0.0038368264213204384,0,54.88452258310972,1.9,56.92480969855596,54.579467027554166,54.579467027554166,0,51.8,16.1,4985
1,evaluation,2.8kW,oort,9,0,0.9464633238303691,0.004521239083260298,0,57.188534849969784,2.8,61.591986331373114,56.73897929441423,56.73897929441423,0,7.2,16.1,4985
2,evaluation,7.7kW,oort,9,0,0.9605965327189585,0.003472000826150179,0,69.42359579998538,7.7,55.03472315454185,68.1873180222076,68.1873180222076,0,65.1,16.1,4985
3,evaluation,11.5kW,oort,9,0,0.9578853498636265,0.0038475720211863518,0,79.02263025585643,11.5,57.934899137860256,77.17624136696753,77.17624136696753,0,59.1,16.1,4985
4,evaluation,120.0kW,oort,9,0,0.9064612861044626,0.00826412346214056,0,100.0,120.0,84.36190431480347,100.0,100.0,0,88.6,16.1,4985
