learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
training,120.0kW,Oort,10,1,0.5989547371864319,0.0282323975116014,593,100.0,120.0,155.9271914023689,0.48,0.48,0.2090574189594345,35.8,15.0,5050
training,250.0kW,Oort,10,1,0.9329190254211426,0.0042124637402594,593,100.0,250.0,59.77611944164142,1.0,1.0,0.2003490155821537,5.5,15.0,5050
evaluation,1.9kW,Oort,10,0,0.9624386280553626,0.0035252259112894,0,55.5791388888889,1.9,54.56435027437358,0.0076,0.0076,0.0,27.5,15.0,5636
evaluation,2.8kW,Oort,10,0,0.943186312093266,0.0046358220279216,0,58.20633333333334,2.8,62.36757400652883,0.0111999999999999,0.0111999999999999,0.0,7.9,15.0,5636
evaluation,7.7kW,Oort,10,0,0.9624667974713432,0.0035796258598566,0,72.11157961496978,7.7,55.88119627031144,0.0308,0.0308,0.0,79.6,15.0,5636
evaluation,11.5kW,Oort,10,0,0.95996109201186,0.0036635785363614,0,83.07573560398986,11.5,56.53268716120024,0.046,0.046,0.0,71.9,15.0,5636
evaluation,120.0kW,Oort,10,0,0.908255624662752,0.0080804470926523,0,100.0,120.0,83.41913299141089,0.48,0.48,0.0,82.6,15.0,5636
evaluation,250.0kW,Oort,10,0,0.9612396555762964,0.0038076844066381,0,100.0,250.0,56.83162877105624,1.0,1.0,0.0,91.1,15.0,5636
training,1.9kW,EAEL,1,1,0.0,0.0,22,50.01161111111111,1.9,0.0,0.6785714285714286,0.6785714285714286,0.0,0.0,0.0,30
training,2.8kW,EAEL,1,1,0.0,0.0,3,50.00233333333333,2.8,0.0,1.0,1.0,0.0,0.0,0.0,30
evaluation,1.9kW,EAEL,1,0,0.8966955213012007,0.0188405122607946,0,50.14144444444444,1.9,126.14262513317608,0.0076,0.0076,0.0,56.1,13.1,276
evaluation,2.8kW,EAEL,1,0,0.8563039614167404,0.0210019927471876,0,50.193666666666665,2.8,132.74730892370002,0.0111999999999999,0.0111999999999999,0.0,8.2,13.1,276
evaluation,7.7kW,EAEL,1,0,0.0,0.0,0,50.48125,7.7,0.0,0.0308,0.0308,0.0,0.0,0.0,276
evaluation,11.5kW,EAEL,1,0,0.0,0.0,0,50.65166666666666,11.5,0.0,0.046,0.046,0.0,0.0,0.0,276
evaluation,120.0kW,EAEL,1,0,0.0,0.0,0,56.13333333333333,120.0,0.0,0.48,0.48,0.0,0.0,0.0,276
evaluation,250.0kW,EAEL,1,0,0.0,0.0,0,61.388888888888886,250.0,0.0,1.0,1.0,0.0,0.0,0.0,276
training,1.9kW,EAEL,2,0,0.0,0.0,0,50.28130555555555,1.9,0.0,0.0076,0.0076,0.0,56.1,13.1,294
training,2.8kW,EAEL,2,0,0.0,0.0,0,50.39977777777778,2.8,0.0,0.0111999999999999,0.0111999999999999,0.0,8.2,13.1,294
training,7.7kW,EAEL,2,1,0.1725323796272277,0.1051247864961624,244,50.98792267795016,7.7,302.83037867533415,0.0308,0.0308,0.2245014728664912,83.9,14.7,294
training,11.5kW,EAEL,2,1,0.0025450438261032,0.0975188910961151,223,51.34841428717374,11.5,291.66965862263186,0.046,0.046,0.2520563505584696,0.6,14.7,294
training,120.0kW,EAEL,2,1,0.0,0.1033453717827797,203,62.88356174520139,120.0,298.32763977442875,0.48,0.48,0.2915158486452969,0.2,14.7,294
training,250.0kW,EAEL,2,1,0.0115225268527865,0.0936326533555984,183,74.08448441391046,250.0,281.820963583276,1.0,1.0,0.25057983564125,5.9,14.7,294
evaluation,1.9kW,EAEL,2,0,0.934413541979732,0.0069979247637093,0,50.588472222222215,1.9,76.87765823932916,0.0076,0.0076,0.0,81.0,14.8,877
evaluation,2.8kW,EAEL,2,0,0.9086417421833588,0.0086498511955142,0,50.85244444444445,2.8,85.19219180595934,0.0111999999999999,0.0111999999999999,0.0,83.6,14.8,877
evaluation,7.7kW,EAEL,2,0,0.9319956835677808,0.0066446345299482,0,52.23275601128349,7.7,76.13466227683368,0.0308,0.0308,0.0,47.7,14.8,877
evaluation,11.5kW,EAEL,2,0,0.932282997031605,0.0071295336820185,0,53.207580953840406,11.5,78.8637526669315,0.046,0.046,0.0,6.6,14.8,877
evaluation,120.0kW,EAEL,2,0,0.860600513405482,0.0148796467110514,0,82.28356174520138,120.0,113.19944201810424,0.48,0.48,0.0,58.2,14.8,877
evaluation,250.0kW,EAEL,2,0,0.935491894554408,0.0073951301164925,0,100.0,250.0,79.2013419402962,1.0,1.0,0.0,33.2,14.8,877
training,1.9kW,EAEL,3,0,0.0,0.0,0,50.89986111111111,1.9,0.0,0.0076,0.0076,0.0,81.0,14.8,884
training,2.8kW,EAEL,3,0,0.0,0.0,0,51.31133333333333,2.8,0.0,0.0111999999999999,0.0111999999999999,0.0,83.6,14.8,884
training,7.7kW,EAEL,3,1,0.9147996306419371,0.0086911711841821,590,53.45462760929324,7.7,87.07350532480255,0.0308,0.0308,0.2445122833303601,52.0,14.9,884
training,11.5kW,EAEL,3,1,0.8472214341163635,0.0085673602297902,590,55.04663748974895,11.5,86.45107344977777,0.046,0.046,0.2786380859817585,36.7,14.9,884
training,120.0kW,EAEL,3,1,0.3100613057613373,0.0452466420829296,590,100.0,120.0,197.39727509655663,0.48,0.48,0.2167725014268365,28.6,14.9,884
training,250.0kW,EAEL,3,1,0.8811476826667786,0.0078002838417887,590,100.0,250.0,81.34199755503148,1.0,1.0,0.2508483790340177,5.2,14.9,884
evaluation,1.9kW,EAEL,3,0,0.9344736660599544,0.0058030704967677,0,51.20597222222222,1.9,70.00747832782349,0.0076,0.0076,0.0,6.6,14.9,1465
evaluation,2.8kW,EAEL,3,0,0.9159221285962748,0.0069243619218468,0,51.76244444444444,2.8,76.22287987669544,0.0111999999999999,0.0111999999999999,0.0,90.6,14.9,1465
evaluation,7.7kW,EAEL,3,0,0.9500640842778988,0.0055366992019116,0,54.69518316484879,7.7,69.49800550363206,0.0308,0.0308,0.0,25.1,14.9,1465
evaluation,11.5kW,EAEL,3,0,0.9435899258213992,0.0057887346483767,0,56.899415267526734,11.5,71.06220797948306,0.046,0.046,0.0,12.8,14.9,1465
evaluation,120.0kW,EAEL,3,0,0.8689806458124426,0.0128510519862174,0,100.0,120.0,105.20038190852128,0.48,0.48,0.0,85.7,14.9,1465
evaluation,250.0kW,EAEL,3,0,0.9447333185853964,0.0061606047675013,0,100.0,250.0,72.28884802367594,1.0,1.0,0.0,75.9,14.9,1465
training,1.9kW,EAEL,4,0,0.0,0.0,0,51.516305555555554,1.9,0.0,0.0076,0.0076,0.0,6.6,14.9,1472
training,2.8kW,EAEL,4,0,0.0,0.0,0,52.21977777777777,2.8,0.0,0.0111999999999999,0.0111999999999999,0.0,90.6,14.9,1472
training,7.7kW,EAEL,4,1,0.9250065684318542,0.0059845140203833,588,55.913838242587325,7.7,72.25390448111122,0.0308,0.0308,0.2388464628253055,38.9,14.9,1472
