,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
1,evaluation,2.8kW,towards,9,0,0.9420105884653279,0.004821340553462505,0,57.2486529527013,2.8,63.603260289281046,56.795208508256856,56.795208508256856,0,81.8,16.1,5023
2,evaluation,7.7kW,towards,9,0,0.9611126220218305,0.0035338811576366425,0,69.57572607325763,7.7,55.52299011356711,68.3287538510354,68.3287538510354,0,5.3,16.1,5023
3,evaluation,11.5kW,towards,9,0,0.9573969556605632,0.003772859228774905,0,79.2518542885625,11.5,57.369646899533564,77.38949317745139,77.38949317745139,0,79.1,16.1,5023
4,evaluation,120.0kW,towards,9,0,0.9134761403213535,0.008537635207176208,0,100.0,120.0,85.74657333244772,100.0,100.0,0,89.4,16.1,5023
5,evaluation,250.0kW,towards,9,0,0.9604147118387504,0.004046144429594278,0,100.0,250.0,58.58417531299284,100.0,100.0,0,87.4,16.1,5023
0,training,1.9kW,towards,10,0,0.0,0.0,0,55.230073684578684,1.9,0.0,54.91868479568979,54.91868479568979,0.0,19.3,16.1,5031
1,training,2.8kW,towards,10,0,0.0,0.0,0,57.707541841590185,2.8,0.0,57.2486529527013,57.2486529527013,0.0,81.8,16.1,5031
2,training,7.7kW,towards,10,1,0.943926215171814,0.0038556226063519716,590,70.80114446353952,7.7,57.99547839605067,69.57572607325763,69.57572607325763,0.22287083895795318,69.8,16.1,5031
3,training,11.5kW,towards,10,1,0.930323600769043,0.004503960255533457,590,81.09099000601692,11.5,62.68218848027041,79.2518542885625,79.2518542885625,0.27815494434592064,56.2,16.1,5031
4,training,120.0kW,towards,10,1,0.5782755017280579,0.03133494034409523,590,100.0,120.0,164.27157168935017,100.0,100.0,0.22488658067638337,26.7,16.1,5031
5,training,250.0kW,towards,10,1,0.9347786903381348,0.004194579552859068,590,100.0,250.0,59.64909349266533,100.0,100.0,0.2309154917571873,5.7,16.1,5031
0,evaluation,1.9kW,towards,10,0,0.9609855964222871,0.003610188141465187,0,55.53776812902313,1.9,55.21796905848657,55.230073684578684,55.230073684578684,0,6.6,16.1,5613
1,evaluation,2.8kW,towards,10,0,0.9473518764785819,0.004468499217182398,0,58.16098628603463,2.8,61.231699953310084,57.707541841590185,57.707541841590185,0,74.8,16.1,5613
2,evaluation,7.7kW,towards,10,0,0.9600106402759282,0.003530121874064207,0,72.04811668576174,7.7,55.49345004206493,70.80114446353952,70.80114446353952,0,39.1,16.1,5613
3,evaluation,11.5kW,towards,10,0,0.9592708880358437,0.003733719466254115,0,82.95335111712804,11.5,57.07129382363409,81.09099000601692,81.09099000601692,0,72.0,16.1,5613
4,evaluation,120.0kW,towards,10,0,0.9131306809280003,0.0077827852219343185,0,100.0,120.0,81.86824847623335,100.0,100.0,0,82.0,16.1,5613
5,evaluation,250.0kW,towards,10,0,0.9594617108537924,0.0037597944028675556,0,100.0,250.0,56.47310655597741,100.0,100.0,0,81.6,16.1,5613
